brand_name,revenue,cost,profit,qty,profit_margin,revenue_crore,profit_crore,qty_crore
Happy Jars,275142.322,216036.697329,59105.624671,4545.0,0.21481836833157206,0.0275142322,0.0059105624671,0.0004545
PurePet,352938.201,294101.4606139999,58836.74038599999,3080.0,0.1667055031710778,0.0352938201,0.005883674038599999,0.000308
Cocoyaya,429965.767,371328.6852740002,58637.081726,1480.0,0.13637616346791626,0.0429965767,0.0058637081726,0.000148
Vandevi,241062.326,182438.59012900005,58623.73587100001,1450.0,0.2431891239239101,0.0241062326,0.005862373587100001,0.000145
Remia,225386.57400000002,166781.54601000002,58605.02798999999,983.0,0.2600200488872065,0.022538657400000002,0.005860502798999999,9.83e-05
14th Century,255726.521,197233.82285200007,58492.69814800001,3752.0,0.2287314507672828,0.0255726521,0.005849269814800001,0.0003752
Mother Sparsh,409690.82,351979.54192000005,57711.27808,1597.0,0.14086544111483873,0.040969082000000004,0.005771127807999999,0.0001597
Uniball,275942.58700000006,218925.854931,57016.73206899998,3240.0,0.20662534438368504,0.027594258700000006,0.005701673206899998,0.000324
Delicious,248554.41899999997,191740.07717300009,56814.341827000004,11547.0,0.2285790856407989,0.024855441899999997,0.0056814341827,0.0011547
Chabaa,231093.847,174335.59739999997,56758.24959999999,1146.0,0.24560692695552377,0.023109384700000003,0.005675824959999999,0.0001146
Dexolac,438951.069,382388.4619800001,56562.60701999999,1300.0,0.12885856992866782,0.0438951069,0.005656260701999999,0.00013
Whole Farm,233357.798,176910.31501899997,56447.48298100002,2708.0,0.24189242212938614,0.0233357798,0.005644748298100002,0.0002708
Parle,6280674.131999999,6224982.973882,55691.15811800001,102899.0,0.00886706696567075,0.6280674131999999,0.005569115811800001,0.0102899
Nature's Nectar,403868.657,348691.16254,55177.49446000002,1017.0,0.13662237339700273,0.0403868657,0.005517749446000002,0.0001017
EKUM,138731.449,84439.98333099998,54291.465668999976,5960.0,0.39134216545954176,0.013873144899999999,0.005429146566899998,0.000596
True Elements,2506829.519,2452614.4879570003,54215.03104300001,10083.0,0.021626931800542603,0.2506829519,0.005421503104300001,0.0010083
Post It,266139.99899999995,212298.04215199998,53841.956847999994,2927.0,0.20230689505638724,0.026613999899999994,0.005384195684799999,0.0002927
Polka Pop,420371.301,366907.62540300004,53463.675597,7783.0,0.12718203043313844,0.0420371301,0.0053463675597,0.0007783
Open Secret,2062247.056,2009026.6339009993,53220.422098999996,26684.0,0.025807005976397426,0.2062247056,0.005322042209899999,0.0026684
Hitkary,200170.713,147052.68831,53118.02468999999,1550.0,0.2653636183531004,0.020017071299999998,0.0053118024689999994,0.000155
Happydent,403574.199,350542.0298100001,53032.169190000015,7570.0,0.13140624282079047,0.040357419900000004,0.0053032169190000015,0.000757
Lindt,210381.01299999995,157771.96585000004,52609.04715000001,312.0,0.25006556627807486,0.021038101299999994,0.005260904715000001,3.12e-05
Koka,198320.34100000001,146297.68896499998,52022.652035000014,3590.0,0.26231626959031906,0.019832034100000003,0.005202265203500002,0.000359
Enfamil,376269.114,324754.15528000006,51514.95872,519.0,0.13690987860353587,0.0376269114,0.005151495872,5.19e-05
Parachute Advansed,1868866.8120000002,1817360.8753129994,51505.936686999994,11853.0,0.02755998252859979,0.18688668120000002,0.005150593668699999,0.0011853
Godrej Expert Rich Creme,522489.35299999994,471740.82616399997,50748.526836,15386.0,0.09712834633780566,0.05224893529999999,0.0050748526836,0.0015386
Tabasco,267440.706,217728.07823999992,49712.627759999996,1164.0,0.18588280184991732,0.0267440706,0.004971262775999999,0.0001164
Betty Crocker,986456.7410000002,936788.6943649998,49668.046635000035,5575.0,0.05034994903542357,0.09864567410000001,0.004966804663500003,0.0005575
Venky's,328296.74199999997,278743.16249999986,49553.57949999999,1064.0,0.15094142938524804,0.0328296742,0.004955357949999999,0.0001064
Tai Hua,185174.134,135690.14513000002,49483.988870000016,544.0,0.26722948719176953,0.0185174134,0.004948398887000002,5.44e-05
Twinings,235327.0,185867.03055999993,49459.96943999999,777.0,0.21017549809414132,0.0235327,0.004945996943999999,7.77e-05
O.B.,772556.7309999999,723520.8146379997,49035.916362,4553.0,0.06347225309722919,0.07725567309999999,0.0049035916362,0.0004553
American Pancake,183037.954,134190.179886,48847.774114000014,958.0,0.2668723783592993,0.0183037954,0.004884777411400002,9.58e-05
Beyond Snack,449340.5509999999,401027.48948600003,48313.061514000015,7072.0,0.10751992315512165,0.044934055099999995,0.0048313061514000015,0.0007072
Colgate MaxFresh,5585113.551999999,5536920.520335999,48193.03166399999,41374.0,0.008628836498184056,0.5585113552,0.004819303166399998,0.0041374
Hershey's Kisses,1592059.2090000003,1544139.4639140004,47919.74508599999,28668.0,0.030099222952957385,0.15920592090000002,0.004791974508599999,0.0028668
Sunrich,1287185.541,1239802.5381399996,47383.00285999998,6694.0,0.03681132311600444,0.1287185541,0.004738300285999998,0.0006694
Stonex,101660.33799999999,54668.21907800001,46992.118921999994,549.0,0.4622463376228397,0.010166033799999998,0.0046992118922,5.49e-05
Dream Living,88822.802,42041.44562799999,46781.356371999995,520.0,0.5266818352791888,0.0088822802,0.004678135637199999,5.2e-05
Oasis Baklawa,184844.967,138095.21917000005,46749.74783,514.0,0.2529132850557949,0.018484496700000002,0.004674974783,5.14e-05
Sat Isabgol,371546.08599999995,324969.06015499996,46577.02584499998,3443.0,0.12536002288825077,0.03715460859999999,0.004657702584499998,0.0003443
Papacream,153018.20799999998,106768.42191400002,46249.78608599999,839.0,0.3022502138176915,0.0153018208,0.0046249786085999995,8.39e-05
SafeKind,169873.5,124690.24806999997,45183.25193,1489.0,0.26598175660123563,0.01698735,0.004518325193,0.0001489
Nutologyst,186098.311,141111.90977199998,44986.401228,975.0,0.2417346024596645,0.018609831099999998,0.0044986401228,9.75e-05
Hellmann's,878265.531,833417.9123820004,44847.61861799999,6036.0,0.05106384918344244,0.0878265531,0.0044847618618,0.0006036
Slice,4789281.795999999,4744926.289969999,44355.506029999975,68663.0,0.009261410775002971,0.4789281795999999,0.004435550602999997,0.0068663
Milkmade,158902.53399999999,114551.49571899995,44351.038280999965,2248.0,0.2791084393971966,0.0158902534,0.004435103828099997,0.0002248
Dalda,237918.0,193730.8809419999,44187.11905800001,1162.0,0.18572415310317006,0.0237918,0.0044187119058000015,0.0001162
Bosch,277832.542,234025.74069999997,43806.80130000001,199.0,0.15767339918014356,0.027783254200000003,0.004380680130000001,1.99e-05
Indira's,211459.75,167682.00507,43777.74492999998,1851.0,0.20702637230016577,0.021145975,0.004377774492999998,0.0001851
Homelites,176807.00699999998,133330.04436899998,43476.962630999995,17764.0,0.24590067649864125,0.0176807007,0.004347696263099999,0.0017764
Kohinoor,190643.96500000003,147876.013611,42767.95138899999,4085.0,0.22433414762958787,0.019064396500000004,0.004276795138899999,0.0004085
Bhagirathi,181070.39699999994,138561.70983800004,42508.68716200002,3855.0,0.23476331783819987,0.018107039699999994,0.004250868716200002,0.0003855
Betadine,214308.723,172404.44202599986,41904.28097400002,1412.0,0.1955323161250885,0.0214308723,0.0041904280974000025,0.0001412
Frypop,68305.234,26585.514272000008,41719.719728000004,589.0,0.6107836440176753,0.0068305234,0.0041719719728,5.89e-05
Chokhi Dhani,71487.536,29938.907681000015,41548.62831900001,596.0,0.581201012705208,0.007148753599999999,0.004154862831900001,5.96e-05
Fevicryl,251729.429,210457.850611,41271.57838900003,1990.0,0.1639521392192886,0.025172942900000002,0.0041271578389000035,0.000199
Tata Q,623841.1460000002,582986.9796980001,40854.166302000005,6247.0,0.06548809190280629,0.06238411460000002,0.0040854166302,0.0006247
Belkin,245219.0,204400.18247000003,40818.81752999999,361.0,0.16645862486185814,0.0245219,0.004081881752999999,3.61e-05
King's,1381286.0,1340767.0139799998,40518.986020000004,7894.0,0.029334247954442456,0.1381286,0.004051898602,0.0007894
Omsom,210027.1,169748.83775999997,40278.26224000001,458.0,0.191776500461131,0.02100271,0.004027826224000001,4.58e-05
Fevicol,199976.174,160392.506289,39583.66771100001,7378.0,0.19794191937585529,0.0199976174,0.003958366771100001,0.0007378
Nestle NANGROW,378808.0,339369.15075000015,39438.84925,719.0,0.10411303153576482,0.0378808,0.003943884925,7.19e-05
Amul Kool Cafe,324060.757,284766.28589499986,39294.471105,9111.0,0.12125649359326776,0.032406075699999995,0.0039294471105,0.0009111
Camlin,160619.30800000002,121682.71925300002,38936.58874699999,1976.0,0.24241536856204102,0.016061930800000002,0.0038936588746999986,0.0001976
Control D,228770.596,190435.79118999993,38334.804809999994,956.0,0.1675687587490483,0.0228770596,0.0038334804809999996,9.56e-05
Parker,193137.91,155100.57847000007,38037.33153,572.0,0.19694389118117722,0.019313791,0.0038037331530000004,5.72e-05
Rangeela,208852.102,170871.28238000005,37980.81961999999,2408.0,0.18185509868605482,0.0208852102,0.003798081961999999,0.0002408
Desi Foodees,113026.01499999998,75094.524739,37931.490261000006,2552.0,0.3355996427990495,0.011302601499999999,0.0037931490261000006,0.0002552
Fevistik,169128.951,131230.40036999996,37898.55063,4746.0,0.2240807999217118,0.0169128951,0.0037898550629999997,0.0004746
Skittles,272863.492,234992.64158999998,37870.850410000014,5241.0,0.13879046307154938,0.027286349200000004,0.0037870850410000015,0.0005241
The Laughing Cow,706747.931,668933.3371810002,37814.59381899998,10858.0,0.05350506476261616,0.0706747931,0.0037814593818999978,0.0010858
Rajnigandha,172507.08900000004,135079.5986629999,37427.49033699998,2715.0,0.21696204227873772,0.017250708900000005,0.003742749033699998,0.0002715
Lakme Blush & Glow,487532.119,450116.4191040001,37415.69989600002,3602.0,0.07674509727224765,0.0487532119,0.003741569989600002,0.0003602
Rasna,200292.557,163211.73351700002,37080.82348300001,1927.0,0.18513330719024176,0.0200292557,0.003708082348300001,0.0001927
Gulabs,125882.44000000002,89096.83513,36785.60486999999,2470.0,0.2922218926642984,0.012588244000000002,0.003678560486999999,0.000247
Suhana,126649.84499999999,89962.69373799999,36687.151262,2911.0,0.28967387415278717,0.012664984499999999,0.0036687151262,0.0002911
Pillsbury,1176007.324,1139459.5611909998,36547.76280900001,7535.0,0.031077836050109504,0.1176007324,0.0036547762809000005,0.0007535
Galaxy,504049.75500000006,467506.32153299986,36543.43346700002,6926.0,0.0724996552512956,0.050404975500000004,0.0036543433467000016,0.0006926
Loacker,200168.722,163927.84080000003,36240.88120000001,1094.0,0.18105166900151368,0.0200168722,0.003624088120000001,0.0001094
Tata Coffee,1001208.476,965480.1602050002,35728.315794999995,8223.0,0.035685191098002646,0.1001208476,0.0035728315794999995,0.0008223
Nandini Goodlife,166772.576,131086.019067,35686.556933000014,9143.0,0.2139833645850743,0.0166772576,0.0035686556933000016,0.0009143
Super Sarvottam,616601.0,580949.55466,35651.44533999998,3596.0,0.05781931158074667,0.0616601,0.0035651445339999976,0.0003596
Pidilite Fevicreate,148273.523,112633.12473200001,35640.398268,807.0,0.240369268544324,0.014827352299999999,0.0035640398267999997,8.07e-05
Melina,125748.765,90269.58783500003,35479.17716499999,514.0,0.2821433448272831,0.0125748765,0.0035479177164999985,5.14e-05
Finosta,85288.112,50168.24144199997,35119.870558,1086.0,0.4117792003415435,0.0085288112,0.0035119870558000003,0.0001086
Old El Paso,122509.0,87513.97780000004,34995.022199999985,234.0,0.2856526638859185,0.0122509,0.0034995022199999985,2.34e-05
BPL,190354.826,155720.31809999997,34634.50790000001,141.0,0.18194709652383603,0.0190354826,0.003463450790000001,1.41e-05
Amulya,388296.53299999994,354212.77362,34083.75938,1826.0,0.08777765569181636,0.038829653299999996,0.003408375938,0.0001826
Senor Pepito,72197.16100000001,38131.57308799999,34065.587912,1240.0,0.4718411006770751,0.007219716100000001,0.0034065587912,0.000124
Colombian Brew Coffee,180131.68300000002,146256.054568,33875.62843200002,1045.0,0.18806035600078203,0.018013168300000004,0.003387562843200002,0.0001045
La Shield,320452.78,286674.48670999997,33778.29329000001,1309.0,0.10540802076986196,0.032045278,0.003377829329000001,0.0001309
7UP,716711.584,683070.2803080003,33641.30369200001,13945.0,0.04693841210748452,0.0716711584,0.0033641303692000008,0.0013945
Kari kari,177421.167,144105.00422599996,33316.162774,23245.0,0.18778009037670235,0.017742116699999998,0.0033316162773999996,0.0023245
MyFitness,246650.83699999997,213364.70024000003,33286.13676000001,889.0,0.13495245815849397,0.024665083699999996,0.003328613676000001,8.89e-05
Garnier Men,1057394.239,1024265.5047000002,33128.7343,4503.0,0.03133054170158004,0.1057394239,0.0033128734299999996,0.0004503
Sheba,360590.526,328029.6933970001,32560.832602999988,3362.0,0.09029863586321729,0.0360590526,0.003256083260299999,0.0003362
Old Spice,516827.82000000007,484454.63859500014,32373.181405,3972.0,0.06263823299024421,0.051682782000000003,0.0032373181405,0.0003972
Cadbury Oreo,2949956.6260000006,2917586.9704809994,32369.655519000036,35792.0,0.010972925918199594,0.29499566260000004,0.0032369655519000036,0.0035792
Dash,86428.36799999999,54150.47223200001,32277.895767999995,771.0,0.37346413584947014,0.0086428368,0.0032277895767999997,7.71e-05
Idhayam,367678.0,335408.8817299999,32269.11827000003,1539.0,0.08776461542436598,0.0367678,0.003226911827000003,0.0001539
Belgian,121069.0,88827.20622,32241.793779999996,432.0,0.26630924332405487,0.0121069,0.0032241793779999996,4.32e-05
Ganesh,150311.0,118222.55718799999,32088.442812,246.0,0.21348033618298062,0.0150311,0.0032088442812,2.46e-05
Command,178030.81900000002,146150.16867900005,31880.65032100001,1020.0,0.17907377217087342,0.017803081900000003,0.003188065032100001,0.000102
Batter Box,137792.181,105963.106057,31829.07494300001,1421.0,0.23099333149389664,0.0137792181,0.003182907494300001,0.0001421
Doms,164788.30800000002,133031.45708399997,31756.85091599999,1782.0,0.19271301041576314,0.016478830800000004,0.003175685091599999,0.0001782
Paul and Mike,127903.228,96564.52885999996,31338.699139999997,511.0,0.24501882892275398,0.0127903228,0.003133869914,5.11e-05
General Mills,103470.619,72209.43237999998,31261.186620000004,110.0,0.3021262163320005,0.010347061900000001,0.0031261186620000006,1.1e-05
Octus,154720.736,123548.90606000004,31171.829940000018,350.0,0.20147157223967715,0.0154720736,0.0031171829940000017,3.5e-05
Lindt Lindor,104293.686,73359.22759000002,30934.45841,131.0,0.29660911984643057,0.0104293686,0.003093445841,1.31e-05
Wrigley's Doublemint,213833.93300000002,182952.67359800005,30881.259402,4299.0,0.14441702010877758,0.0213833933,0.0030881259402,0.0004299
Benson & Hedges,389654.033,359022.0408400001,30631.992159999998,1182.0,0.0786133071026112,0.0389654033,0.003063199216,0.0001182
Maiyas,92972.0,62658.38706299998,30313.612936999976,668.0,0.3260509931699864,0.0092972,0.0030313612936999977,6.68e-05
Glass Ideas,61915.954,31616.085117999995,30299.868882000006,382.0,0.4893709443934274,0.0061915953999999995,0.0030299868882000007,3.82e-05
Pee-Buddy,114404.294,84172.0839,30232.210099999986,726.0,0.2642576519024713,0.011440429399999999,0.0030232210099999986,7.26e-05
Nestle Nestogen,264923.495,234730.18815999996,30193.30684000001,1193.0,0.11396990984132989,0.026492349499999998,0.003019330684000001,0.0001193
Olay,1015008.8890000001,984854.7315419998,30154.157458000012,3360.0,0.029708269341077672,0.1015008889,0.003015415745800001,0.000336
Kleanmax,58494.725999999995,28371.751947999997,30122.974051999998,532.0,0.5149690598089134,0.0058494726,0.0030122974051999996,5.32e-05
Brew House,125123.60999999999,95013.11776600001,30110.492233999998,3134.0,0.24064596788727563,0.012512360999999998,0.0030110492234,0.0003134
Minus Thirty,84405.0,54315.75489999996,30089.2451,293.0,0.35648652449499435,0.0084405,0.00300892451,2.93e-05
Honeywell,95709.246,66240.66490999999,29468.58109,345.0,0.30789690987639795,0.009570924599999999,0.002946858109,3.45e-05
Agnesi,129485.66500000001,100073.01318499997,29412.65181500002,557.0,0.2271498687904952,0.012948566500000001,0.002941265181500002,5.57e-05
Vahdam,368500.905,339220.8216999998,29280.083300000017,2077.0,0.07945729007097015,0.0368500905,0.0029280083300000015,0.0002077
M&M's,581209.513,552031.8836829998,29177.62931699998,6371.0,0.0502015687361951,0.0581209513,0.002917762931699998,0.0006371
Blue Tribe Foods,98402.43299999999,69507.37917000001,28895.053829999968,302.0,0.29364166056747776,0.009840243299999999,0.002889505382999997,3.02e-05
GG,72347.0,43536.255925000005,28810.744074999995,708.0,0.3982299760183559,0.0072347,0.0028810744074999994,7.08e-05
WD-40,119639.33499999999,90836.47784200001,28802.857157999995,698.0,0.24074738594961262,0.0119639335,0.0028802857157999994,6.98e-05
BitMo,89242.516,60559.580425999986,28682.935573999996,1137.0,0.32140438055332277,0.0089242516,0.0028682935573999995,0.0001137
